F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\center_2020_06_21_15_06_52_565.jpg, F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\left_2020_06_21_15_06_52_565.jpg, F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\right_2020_06_21_15_06_52_565.jpg, 0, 0, 0, 5.415233E-05
F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\center_2020_06_21_15_06_52_673.jpg, F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\left_2020_06_21_15_06_52_673.jpg, F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\right_2020_06_21_15_06_52_673.jpg, 0, 0, 0, 5.113196E-05
F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\center_2020_06_21_15_06_52_782.jpg, F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\left_2020_06_21_15_06_52_782.jpg, F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\right_2020_06_21_15_06_52_782.jpg, 0, 0, 0, 5.09653E-05
F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\center_2020_06_21_15_06_52_888.jpg, F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\left_2020_06_21_15_06_52_888.jpg, F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\right_2020_06_21_15_06_52_888.jpg, 0, 0, 0, 6.872129E-05
F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\center_2020_06_21_15_06_52_999.jpg, F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\left_2020_06_21_15_06_52_999.jpg, F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\right_2020_06_21_15_06_52_999.jpg, 0, 0, 0, 5.141981E-05
F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\center_2020_06_21_15_06_53_097.jpg, F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\left_2020_06_21_15_06_53_097.jpg, F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\right_2020_06_21_15_06_53_097.jpg, 0, 0, 0, 5.328621E-05
F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\center_2020_06_21_15_06_53_201.jpg, F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\left_2020_06_21_15_06_53_201.jpg, F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\right_2020_06_21_15_06_53_201.jpg, 0, 0, 0, 5.537215E-05
F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\center_2020_06_21_15_06_53_306.jpg, F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\left_2020_06_21_15_06_53_306.jpg, F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\right_2020_06_21_15_06_53_306.jpg, 0, 0, 0, 6.334835E-05
F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\center_2020_06_21_15_06_53_409.jpg, F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\left_2020_06_21_15_06_53_409.jpg, F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\right_2020_06_21_15_06_53_409.jpg, 0, 0, 0, 5.527811E-05
F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\center_2020_06_21_15_06_53_510.jpg, F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\left_2020_06_21_15_06_53_510.jpg, F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\right_2020_06_21_15_06_53_510.jpg, 0, 0, 0, 6.979307E-05
F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\center_2020_06_21_15_06_53_615.jpg, F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\left_2020_06_21_15_06_53_615.jpg, F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\right_2020_06_21_15_06_53_615.jpg, 0, 0, 0, 5.266565E-05
F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\center_2020_06_21_15_06_53_714.jpg, F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\left_2020_06_21_15_06_53_714.jpg, F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\right_2020_06_21_15_06_53_714.jpg, 0, 0, 0, 5.073922E-05
F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\center_2020_06_21_15_06_53_817.jpg, F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\left_2020_06_21_15_06_53_817.jpg, F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\right_2020_06_21_15_06_53_817.jpg, 0, 0, 0, 8.001072E-05
F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\center_2020_06_21_15_06_53_922.jpg, F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\left_2020_06_21_15_06_53_922.jpg, F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\right_2020_06_21_15_06_53_922.jpg, 0, 0, 0, 5.50711E-05
F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\center_2020_06_21_15_06_54_029.jpg, F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\left_2020_06_21_15_06_54_029.jpg, F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\right_2020_06_21_15_06_54_029.jpg, 0, 0, 0, 5.222825E-05
F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\center_2020_06_21_15_06_54_134.jpg, F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\left_2020_06_21_15_06_54_134.jpg, F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\right_2020_06_21_15_06_54_134.jpg, 0, 0.0954006, 0, 0.010855
F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\center_2020_06_21_15_06_54_238.jpg, F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\left_2020_06_21_15_06_54_238.jpg, F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\right_2020_06_21_15_06_54_238.jpg, 0, 0.399261, 0, 0.4182769
F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\center_2020_06_21_15_06_54_342.jpg, F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\left_2020_06_21_15_06_54_342.jpg, F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\right_2020_06_21_15_06_54_342.jpg, 0, 0.6973073, 0, 1.13768
F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\center_2020_06_21_15_06_54_445.jpg, F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\left_2020_06_21_15_06_54_445.jpg, F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\right_2020_06_21_15_06_54_445.jpg, 0, 1, 0, 2.30654
F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\center_2020_06_21_15_06_54_550.jpg, F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\left_2020_06_21_15_06_54_550.jpg, F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\right_2020_06_21_15_06_54_550.jpg, 0, 1, 0, 3.516203
F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\center_2020_06_21_15_06_54_656.jpg, F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\left_2020_06_21_15_06_54_656.jpg, F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\right_2020_06_21_15_06_54_656.jpg, 0, 1, 0, 4.952775
F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\center_2020_06_21_15_06_54_762.jpg, F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\left_2020_06_21_15_06_54_762.jpg, F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\right_2020_06_21_15_06_54_762.jpg, 0, 1, 0, 6.136688
F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\center_2020_06_21_15_06_54_866.jpg, F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\left_2020_06_21_15_06_54_866.jpg, F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\right_2020_06_21_15_06_54_866.jpg, 0.0734766, 1, 0, 7.308263
F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\center_2020_06_21_15_06_54_966.jpg, F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\left_2020_06_21_15_06_54_966.jpg, F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\right_2020_06_21_15_06_54_966.jpg, 0.3625062, 1, 0, 8.431136
F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\center_2020_06_21_15_06_55_072.jpg, F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\left_2020_06_21_15_06_55_072.jpg, F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\right_2020_06_21_15_06_55_072.jpg, 0.1318581, 1, 0, 9.5843
F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\center_2020_06_21_15_06_55_179.jpg, F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\left_2020_06_21_15_06_55_179.jpg, F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\right_2020_06_21_15_06_55_179.jpg, 0, 1, 0, 10.94083
F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\center_2020_06_21_15_06_55_279.jpg, F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\left_2020_06_21_15_06_55_279.jpg, F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\right_2020_06_21_15_06_55_279.jpg, 0, 1, 0, 12.19897
F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\center_2020_06_21_15_06_55_382.jpg, F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\left_2020_06_21_15_06_55_382.jpg, F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\right_2020_06_21_15_06_55_382.jpg, 0, 1, 0, 13.21424
F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\center_2020_06_21_15_06_55_483.jpg, F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\left_2020_06_21_15_06_55_483.jpg, F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\right_2020_06_21_15_06_55_483.jpg, 0, 1, 0, 14.31996
F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\center_2020_06_21_15_06_55_588.jpg, F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\left_2020_06_21_15_06_55_588.jpg, F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\right_2020_06_21_15_06_55_588.jpg, 0, 1, 0, 15.44036
F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\center_2020_06_21_15_06_55_693.jpg, F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\left_2020_06_21_15_06_55_693.jpg, F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\right_2020_06_21_15_06_55_693.jpg, 0, 1, 0, 16.41399
F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\center_2020_06_21_15_06_55_793.jpg, F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\left_2020_06_21_15_06_55_793.jpg, F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\right_2020_06_21_15_06_55_793.jpg, 0, 1, 0, 17.64059
F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\center_2020_06_21_15_06_55_894.jpg, F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\left_2020_06_21_15_06_55_894.jpg, F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\right_2020_06_21_15_06_55_894.jpg, 0, 1, 0, 18.92553
F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\center_2020_06_21_15_06_55_996.jpg, F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\left_2020_06_21_15_06_55_996.jpg, F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\right_2020_06_21_15_06_55_996.jpg, 0, 1, 0, 19.84847
F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\center_2020_06_21_15_06_56_105.jpg, F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\left_2020_06_21_15_06_56_105.jpg, F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\right_2020_06_21_15_06_56_105.jpg, 0, 1, 0, 21.00261
F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\center_2020_06_21_15_06_56_206.jpg, F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\left_2020_06_21_15_06_56_206.jpg, F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\right_2020_06_21_15_06_56_206.jpg, 0, 1, 0, 21.98185
F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\center_2020_06_21_15_06_56_310.jpg, F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\left_2020_06_21_15_06_56_310.jpg, F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\right_2020_06_21_15_06_56_310.jpg, 0, 1, 0, 23.04344
F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\center_2020_06_21_15_06_56_416.jpg, F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\left_2020_06_21_15_06_56_416.jpg, F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\right_2020_06_21_15_06_56_416.jpg, 0, 1, 0, 24.26816
F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\center_2020_06_21_15_06_56_522.jpg, F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\left_2020_06_21_15_06_56_522.jpg, F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\right_2020_06_21_15_06_56_522.jpg, -0.0658929, 1, 0, 25.28106
F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\center_2020_06_21_15_06_56_627.jpg, F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\left_2020_06_21_15_06_56_627.jpg, F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\right_2020_06_21_15_06_56_627.jpg, -0.380952, 1, 0, 26.18259
F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\center_2020_06_21_15_06_56_735.jpg, F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\left_2020_06_21_15_06_56_735.jpg, F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\right_2020_06_21_15_06_56_735.jpg, -0.7245409, 1, 0, 27.04299
F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\center_2020_06_21_15_06_56_837.jpg, F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\left_2020_06_21_15_06_56_837.jpg, F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\right_2020_06_21_15_06_56_837.jpg, -1, 1, 0, 27.60669
F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\center_2020_06_21_15_06_56_943.jpg, F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\left_2020_06_21_15_06_56_943.jpg, F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\right_2020_06_21_15_06_56_943.jpg, -1, 1, 0, 28.22802
F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\center_2020_06_21_15_06_57_043.jpg, F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\left_2020_06_21_15_06_57_043.jpg, F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\right_2020_06_21_15_06_57_043.jpg, -1, 1, 0, 28.90773
F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\center_2020_06_21_15_06_57_146.jpg, F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\left_2020_06_21_15_06_57_146.jpg, F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\right_2020_06_21_15_06_57_146.jpg, 0, 1, 0, 29.86572
F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\center_2020_06_21_15_06_57_252.jpg, F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\left_2020_06_21_15_06_57_252.jpg, F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\right_2020_06_21_15_06_57_252.jpg, 0.2924871, 1, 0, 30.16063
F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\center_2020_06_21_15_06_57_359.jpg, F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\left_2020_06_21_15_06_57_359.jpg, F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\right_2020_06_21_15_06_57_359.jpg, 0.6562321, 1, 0, 10.45294
F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\center_2020_06_21_15_06_57_463.jpg, F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\left_2020_06_21_15_06_57_463.jpg, F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\right_2020_06_21_15_06_57_463.jpg, 0.9475145, 1, 0, 9.091338
F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\center_2020_06_21_15_06_57_565.jpg, F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\left_2020_06_21_15_06_57_565.jpg, F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\right_2020_06_21_15_06_57_565.jpg, 1, 1, 0, 8.443182
F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\center_2020_06_21_15_06_57_675.jpg, F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\left_2020_06_21_15_06_57_675.jpg, F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\right_2020_06_21_15_06_57_675.jpg, 1, 1, 0, 7.686157
F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\center_2020_06_21_15_06_57_780.jpg, F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\left_2020_06_21_15_06_57_780.jpg, F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\right_2020_06_21_15_06_57_780.jpg, 1, 0.9460378, 0, 6.989597
F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\center_2020_06_21_15_06_57_881.jpg, F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\left_2020_06_21_15_06_57_881.jpg, F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\right_2020_06_21_15_06_57_881.jpg, 0.7118038, 0.6578417, 0, 6.171227
F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\center_2020_06_21_15_06_57_982.jpg, F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\left_2020_06_21_15_06_57_982.jpg, F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\right_2020_06_21_15_06_57_982.jpg, 0.4150321, 0, 0.1090641, 1.9059
F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\center_2020_06_21_15_06_58_087.jpg, F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\left_2020_06_21_15_06_58_087.jpg, F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\right_2020_06_21_15_06_58_087.jpg, 0.1037122, 0, 0.420384, 1.526776
F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\center_2020_06_21_15_06_58_195.jpg, F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\left_2020_06_21_15_06_58_195.jpg, F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\right_2020_06_21_15_06_58_195.jpg, 0, 0, 0.7670547, 1.758782
F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\center_2020_06_21_15_06_58_296.jpg, F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\left_2020_06_21_15_06_58_296.jpg, F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\right_2020_06_21_15_06_58_296.jpg, 0, 0, 1, 2.047476
F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\center_2020_06_21_15_06_58_404.jpg, F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\left_2020_06_21_15_06_58_404.jpg, F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\right_2020_06_21_15_06_58_404.jpg, 0, 0, 1, 2.3978
F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\center_2020_06_21_15_06_58_508.jpg, F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\left_2020_06_21_15_06_58_508.jpg, F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\right_2020_06_21_15_06_58_508.jpg, -0.2835369, 0, 1, 2.732748
F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\center_2020_06_21_15_06_58_609.jpg, F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\left_2020_06_21_15_06_58_609.jpg, F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\right_2020_06_21_15_06_58_609.jpg, -0.5777671, 0, 1, 3.054229
F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\center_2020_06_21_15_06_58_715.jpg, F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\left_2020_06_21_15_06_58_715.jpg, F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\right_2020_06_21_15_06_58_715.jpg, -0.9283189, 0, 1, 3.418087
F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\center_2020_06_21_15_06_58_817.jpg, F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\left_2020_06_21_15_06_58_817.jpg, F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\right_2020_06_21_15_06_58_817.jpg, -1, 0, 1, 3.729109
F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\center_2020_06_21_15_06_58_923.jpg, F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\left_2020_06_21_15_06_58_923.jpg, F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\right_2020_06_21_15_06_58_923.jpg, -1, 0, 1, 4.030882
F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\center_2020_06_21_15_06_59_027.jpg, F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\left_2020_06_21_15_06_59_027.jpg, F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\right_2020_06_21_15_06_59_027.jpg, -1, 0, 1, 4.336764
F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\center_2020_06_21_15_06_59_137.jpg, F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\left_2020_06_21_15_06_59_137.jpg, F:\Exercises\Self-driving car\car_sim\2020-06-21_074838\IMG\right_2020_06_21_15_06_59_137.jpg, -1, 0, 1, 4.69492
